,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
216,216,684,684,684,All Education Categories,Educational Services,1080119875,102201,2006,Male,North Carolina,10568.58
217,217,685,685,685,Less Than High School,Educational Services,49075450,7139,2006,Male,North Carolina,6874.28
218,218,686,686,686,High School Graduate,Educational Services,162489392,20165,2006,Male,North Carolina,8057.99
219,219,687,687,687,Some College,Educational Services,262454838,27599,2006,Male,North Carolina,9509.58
220,220,688,688,688,Advanced Degree,Educational Services,583600213,42230,2006,Male,North Carolina,13819.56
221,221,689,689,689,Unavailable,Educational Services,22499982,5069,2006,Male,North Carolina,4438.74
222,222,690,690,690,All Education Categories,Educational Services,2141469881,259723,2006,Female,North Carolina,8245.21
223,223,691,691,691,Less Than High School,Educational Services,76654335,14223,2006,Female,North Carolina,5389.46
224,224,692,692,692,High School Graduate,Educational Services,359946582,55798,2006,Female,North Carolina,6450.89
225,225,693,693,693,Some College,Educational Services,600850016,77445,2006,Female,North Carolina,7758.41
226,226,694,694,694,Advanced Degree,Educational Services,1033115978,98491,2006,Female,North Carolina,10489.45
227,227,695,695,695,Unavailable,Educational Services,70902970,13765,2006,Female,North Carolina,5150.96
228,228,696,696,696,All Education Categories,Health Care and Social Assistance,1473571471,92354,2006,Male,North Carolina,15955.69
229,229,697,697,697,Less Than High School,Health Care and Social Assistance,62641605,8078,2006,Male,North Carolina,7754.59
230,230,698,698,698,High School Graduate,Health Care and Social Assistance,199341407,20060,2006,Male,North Carolina,9937.26
231,231,699,699,699,Some College,Health Care and Social Assistance,350933385,26119,2006,Male,North Carolina,13435.94
232,232,700,700,700,Advanced Degree,Health Care and Social Assistance,828113794,31154,2006,Male,North Carolina,26581.3
233,233,701,701,701,Unavailable,Health Care and Social Assistance,32541281,6942,2006,Male,North Carolina,4687.59
234,234,702,702,702,All Education Categories,Health Care and Social Assistance,3082670411,401183,2006,Female,North Carolina,7683.95
235,235,703,703,703,Less Than High School,Health Care and Social Assistance,180328792,35000,2006,Female,North Carolina,5152.25
236,236,704,704,704,High School Graduate,Health Care and Social Assistance,615090075,98473,2006,Female,North Carolina,6246.28
237,237,705,705,705,Some College,Health Care and Social Assistance,1115468090,143210,2006,Female,North Carolina,7789.04
238,238,706,706,706,Advanced Degree,Health Care and Social Assistance,1010406747,88650,2006,Female,North Carolina,11397.71
239,239,707,707,707,Unavailable,Health Care and Social Assistance,161376707,35849,2006,Female,North Carolina,4501.57
240,240,720,720,720,All Education Categories,Accommodation and Food Services,605008309,130398,2006,Male,North Carolina,4639.71
241,241,721,721,721,Less Than High School,Accommodation and Food Services,88872751,19312,2006,Male,North Carolina,4601.94
242,242,722,722,722,High School Graduate,Accommodation and Food Services,159690267,29432,2006,Male,North Carolina,5425.74
243,243,723,723,723,Some College,Accommodation and Food Services,137166037,22674,2006,Male,North Carolina,6049.49
244,244,724,724,724,Advanced Degree,Accommodation and Food Services,90041069,10917,2006,Male,North Carolina,8247.79
245,245,725,725,725,Unavailable,Accommodation and Food Services,129238186,48063,2006,Male,North Carolina,2688.93
246,246,726,726,726,All Education Categories,Accommodation and Food Services,587752457,175833,2006,Female,North Carolina,3342.67
247,247,727,727,727,Less Than High School,Accommodation and Food Services,80159610,23435,2006,Female,North Carolina,3420.51
248,248,728,728,728,High School Graduate,Accommodation and Food Services,145395902,38462,2006,Female,North Carolina,3780.25
249,249,729,729,729,Some College,Accommodation and Food Services,127840436,30750,2006,Female,North Carolina,4157.41
250,250,730,730,730,Advanced Degree,Accommodation and Food Services,67936451,12978,2006,Female,North Carolina,5234.74
251,251,731,731,731,Unavailable,Accommodation and Food Services,166420058,70208,2006,Female,North Carolina,2370.39
252,252,756,756,756,All Education Categories,00,26029627779,1923552,2007,Male,North Carolina,13532.06
253,253,757,757,757,Less Than High School,00,1979909285,238097,2007,Male,North Carolina,8315.56
254,254,758,758,758,High School Graduate,00,5666760345,530967,2007,Male,North Carolina,10672.53
255,255,759,759,759,Some College,00,6853782939,509317,2007,Male,North Carolina,13456.81
256,256,760,760,760,Advanced Degree,00,10407105660,411999,2007,Male,North Carolina,25260.03
257,257,761,761,761,Unavailable,00,1122069550,233171,2007,Male,North Carolina,4812.22
258,258,762,762,762,All Education Categories,00,16511452254,2006931,2007,Female,North Carolina,8227.21
259,259,763,763,763,Less Than High School,00,1088032476,193848,2007,Female,North Carolina,5612.81
260,260,764,764,764,High School Graduate,00,3595002863,521319,2007,Female,North Carolina,6895.98
261,261,765,765,765,Some College,00,5019886810,591014,2007,Female,North Carolina,8493.69
262,262,766,766,766,Advanced Degree,00,5781978210,432439,2007,Female,North Carolina,13370.62
263,263,767,767,767,Unavailable,00,1026551895,268312,2007,Female,North Carolina,3825.96
264,264,816,816,816,All Education Categories,Manufacturing,5432621231,365403,2007,Male,North Carolina,14867.48
265,265,817,817,817,Less Than High School,Manufacturing,490273797,51663,2007,Male,North Carolina,9489.84
266,266,818,818,818,High School Graduate,Manufacturing,1490951856,122128,2007,Male,North Carolina,12208.11
267,267,819,819,819,Some College,Manufacturing,1605423998,105663,2007,Male,North Carolina,15193.81
268,268,820,820,820,Advanced Degree,Manufacturing,1688589901,62756,2007,Male,North Carolina,26907.23
269,269,821,821,821,Unavailable,Manufacturing,157381678,23193,2007,Male,North Carolina,6785.74
270,270,822,822,822,All Education Categories,Manufacturing,1900902367,194888,2007,Female,North Carolina,9753.82
271,271,823,823,823,Less Than High School,Manufacturing,179883028,27539,2007,Female,North Carolina,6531.94
272,272,824,824,824,High School Graduate,Manufacturing,571012994,70722,2007,Female,North Carolina,8074.05
273,273,825,825,825,Some College,Manufacturing,577345737,57288,2007,Female,North Carolina,10077.95
274,274,826,826,826,Advanced Degree,Manufacturing,511086578,28693,2007,Female,North Carolina,17812.24
275,275,827,827,827,Unavailable,Manufacturing,61574031,10645,2007,Female,North Carolina,5784.31
276,276,840,840,840,All Education Categories,Retail Trade,1872586205,227533,2007,Male,North Carolina,8229.95
277,277,841,841,841,Less Than High School,Retail Trade,193004560,27999,2007,Male,North Carolina,6893.27
278,278,842,842,842,High School Graduate,Retail Trade,552173594,65210,2007,Male,North Carolina,8467.62
279,279,843,843,843,Some College,Retail Trade,540729357,55025,2007,Male,North Carolina,9826.98
280,280,844,844,844,Advanced Degree,Retail Trade,406106312,28370,2007,Male,North Carolina,14314.64
281,281,845,845,845,Unavailable,Retail Trade,180572383,50929,2007,Male,North Carolina,3545.57
