,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
492,492,42984,42984,42984,42984,42984,All Education Categories,00,1784264467,190145,2006,Male,Montana,9383.7
493,493,42985,42985,42985,42985,42985,Less Than High School,00,123231272,17788,2006,Male,Montana,6927.78
494,494,42986,42986,42986,42986,42986,High School Graduate,00,506202563,58766,2006,Male,Montana,8613.87
495,495,42987,42987,42987,42987,42987,Some College,00,518283180,51244,2006,Male,Montana,10114.03
496,496,42988,42988,42988,42988,42988,Advanced Degree,00,527629101,34192,2006,Male,Montana,15431.36
497,497,42989,42989,42989,42989,42989,Unavailable,00,108918350,28154,2006,Male,Montana,3868.66
498,498,42990,42990,42990,42990,42990,All Education Categories,00,1176671769,206682,2006,Female,Montana,5693.15
499,499,42991,42991,42991,42991,42991,Less Than High School,00,54125672,13271,2006,Female,Montana,4078.49
500,500,42992,42992,42992,42992,42992,High School Graduate,00,287046618,56904,2006,Female,Montana,5044.4
501,501,42993,42993,42993,42993,42993,Some College,00,393255357,64120,2006,Female,Montana,6133.12
502,502,42994,42994,42994,42994,42994,Advanced Degree,00,353203179,40206,2006,Female,Montana,8784.84
503,503,42995,42995,42995,42995,42995,Unavailable,00,89040942,32180,2006,Female,Montana,2766.97
504,504,43044,43044,43044,43044,43044,All Education Categories,Manufacturing,155640596,14831,2006,Male,Montana,10494.28
505,505,43045,43045,43045,43045,43045,Less Than High School,Manufacturing,12744494,1521,2006,Male,Montana,8379.02
506,506,43046,43046,43046,43046,43046,High School Graduate,Manufacturing,56864593,5694,2006,Male,Montana,9986.76
507,507,43047,43047,43047,43047,43047,Some College,Manufacturing,49563529,4306,2006,Male,Montana,11510.34
508,508,43048,43048,43048,43048,43048,Advanced Degree,Manufacturing,28757908,1842,2006,Male,Montana,15612.33
509,509,43049,43049,43049,43049,43049,Unavailable,Manufacturing,7710071,1467,2006,Male,Montana,5255.67
510,510,43050,43050,43050,43050,43050,All Education Categories,Manufacturing,31058078,4890,2006,Female,Montana,6351.35
511,511,43051,43051,43051,43051,43051,Less Than High School,Manufacturing,1957014,396,2006,Female,Montana,4941.95
512,512,43052,43052,43052,43052,43052,High School Graduate,Manufacturing,10716184,1783,2006,Female,Montana,6010.2
513,513,43053,43053,43053,43053,43053,Some College,Manufacturing,10413283,1528,2006,Female,Montana,6814.98
514,514,43054,43054,43054,43054,43054,Advanced Degree,Manufacturing,5936388,654,2006,Female,Montana,9077.05
515,515,43055,43055,43055,43055,43055,Unavailable,Manufacturing,2035209,529,2006,Female,Montana,3847.28
516,516,43068,43068,43068,43068,43068,All Education Categories,Retail Trade,183511930,26343,2006,Male,Montana,6966.25
517,517,43069,43069,43069,43069,43069,Less Than High School,Retail Trade,15722780,2594,2006,Male,Montana,6061.21
518,518,43070,43070,43070,43070,43070,High School Graduate,Retail Trade,64596522,8598,2006,Male,Montana,7512.97
519,519,43071,43071,43071,43071,43071,Some College,Retail Trade,55254090,6483,2006,Male,Montana,8522.92
520,520,43072,43072,43072,43072,43072,Advanced Degree,Retail Trade,28785635,2592,2006,Male,Montana,11105.57
521,521,43073,43073,43073,43073,43073,Unavailable,Retail Trade,19152903,6077,2006,Male,Montana,3151.7
522,522,43074,43074,43074,43074,43074,All Education Categories,Retail Trade,117277178,29062,2006,Female,Montana,4035.41
523,523,43075,43075,43075,43075,43075,Less Than High School,Retail Trade,9043230,2373,2006,Female,Montana,3810.88
524,524,43076,43076,43076,43076,43076,High School Graduate,Retail Trade,41436215,9478,2006,Female,Montana,4371.83
525,525,43077,43077,43077,43077,43077,Some College,Retail Trade,35342750,7564,2006,Female,Montana,4672.49
526,526,43078,43078,43078,43078,43078,Advanced Degree,Retail Trade,14971485,2672,2006,Female,Montana,5603.1
527,527,43079,43079,43079,43079,43079,Unavailable,Retail Trade,16483498,6975,2006,Female,Montana,2363.23
528,528,43104,43104,43104,43104,43104,All Education Categories,Finance and Insurance,90995347,4513,2006,Male,Montana,20162.94
529,529,43105,43105,43105,43105,43105,Less Than High School,Finance and Insurance,1794093,186,2006,Male,Montana,9645.66
530,530,43106,43106,43106,43106,43106,High School Graduate,Finance and Insurance,10326405,835,2006,Male,Montana,12366.95
531,531,43107,43107,43107,43107,43107,Some College,Finance and Insurance,20263903,1193,2006,Male,Montana,16985.67
532,532,43108,43108,43108,43108,43108,Advanced Degree,Finance and Insurance,56903165,1990,2006,Male,Montana,28594.56
533,533,43109,43109,43109,43109,43109,Unavailable,Finance and Insurance,1707780,309,2006,Male,Montana,5526.8
534,534,43110,43110,43110,43110,43110,All Education Categories,Finance and Insurance,95606655,11429,2006,Female,Montana,8365.27
535,535,43111,43111,43111,43111,43111,Less Than High School,Finance and Insurance,2213522,377,2006,Female,Montana,5871.41
536,536,43112,43112,43112,43112,43112,High School Graduate,Finance and Insurance,20737235,2951,2006,Female,Montana,7027.19
537,537,43113,43113,43113,43113,43113,Some College,Finance and Insurance,31053508,3810,2006,Female,Montana,8150.53
538,538,43114,43114,43114,43114,43114,Advanced Degree,Finance and Insurance,35772275,3043,2006,Female,Montana,11755.59
539,539,43115,43115,43115,43115,43115,Unavailable,Finance and Insurance,5830115,1248,2006,Female,Montana,4671.57
540,540,43164,43164,43164,43164,43164,All Education Categories,Educational Services,122841428,13752,2006,Male,Montana,8932.62
541,541,43165,43165,43165,43165,43165,Less Than High School,Educational Services,4757208,804,2006,Male,Montana,5916.93
542,542,43166,43166,43166,43166,43166,High School Graduate,Educational Services,23229348,3169,2006,Male,Montana,7330.18
543,543,43167,43167,43167,43167,43167,Some College,Educational Services,31159662,3720,2006,Male,Montana,8376.25
544,544,43168,43168,43168,43168,43168,Advanced Degree,Educational Services,61924673,5372,2006,Male,Montana,11527.3
545,545,43169,43169,43169,43169,43169,Unavailable,Educational Services,1770536,686,2006,Male,Montana,2580.96
546,546,43170,43170,43170,43170,43170,All Education Categories,Educational Services,182924762,28333,2006,Female,Montana,6456.24
547,547,43171,43171,43171,43171,43171,Less Than High School,Educational Services,4530173,1147,2006,Female,Montana,3949.58
548,548,43172,43172,43172,43172,43172,High School Graduate,Educational Services,34946231,6844,2006,Female,Montana,5106.11
549,549,43173,43173,43173,43173,43173,Some College,Educational Services,52316153,8705,2006,Female,Montana,6009.9
550,550,43174,43174,43174,43174,43174,Advanced Degree,Educational Services,87278664,10315,2006,Female,Montana,8461.33
551,551,43175,43175,43175,43175,43175,Unavailable,Educational Services,3853541,1322,2006,Female,Montana,2914.93
552,552,43176,43176,43176,43176,43176,All Education Categories,Health Care and Social Assistance,142598949,10756,2006,Male,Montana,13257.62
553,553,43177,43177,43177,43177,43177,Less Than High School,Health Care and Social Assistance,5305882,805,2006,Male,Montana,6591.16
554,554,43178,43178,43178,43178,43178,High School Graduate,Health Care and Social Assistance,22769438,2697,2006,Male,Montana,8442.51
555,555,43179,43179,43179,43179,43179,Some College,Health Care and Social Assistance,36370283,3102,2006,Male,Montana,11724.78
556,556,43180,43180,43180,43180,43180,Advanced Degree,Health Care and Social Assistance,74753281,3148,2006,Male,Montana,23746.28
557,557,43181,43181,43181,43181,43181,Unavailable,Health Care and Social Assistance,3400065,1004,2006,Male,Montana,3386.52
558,558,43182,43182,43182,43182,43182,All Education Categories,Health Care and Social Assistance,292751392,43540,2006,Female,Montana,6723.73
559,559,43183,43183,43183,43183,43183,Less Than High School,Health Care and Social Assistance,11262284,2408,2006,Female,Montana,4677.03
560,560,43184,43184,43184,43184,43184,High School Graduate,Health Care and Social Assistance,62261506,11083,2006,Female,Montana,5617.75
561,561,43185,43185,43185,43185,43185,Some College,Health Care and Social Assistance,111785216,16070,2006,Female,Montana,6956.14
562,562,43186,43186,43186,43186,43186,Advanced Degree,Health Care and Social Assistance,90353348,9139,2006,Female,Montana,9886.57
563,563,43187,43187,43187,43187,43187,Unavailable,Health Care and Social Assistance,17089038,4841,2006,Female,Montana,3530.06
564,564,43200,43200,43200,43200,43200,All Education Categories,Accommodation and Food Services,59439336,16934,2006,Male,Montana,3510.06
565,565,43201,43201,43201,43201,43201,Less Than High School,Accommodation and Food Services,7491194,2014,2006,Male,Montana,3719.56
566,566,43202,43202,43202,43202,43202,High School Graduate,Accommodation and Food Services,17906277,4311,2006,Male,Montana,4153.62
567,567,43203,43203,43203,43203,43203,Some College,Accommodation and Food Services,13483369,3028,2006,Male,Montana,4452.9
568,568,43204,43204,43204,43204,43204,Advanced Degree,Accommodation and Food Services,5603233,1059,2006,Male,Montana,5291.06
569,569,43205,43205,43205,43205,43205,Unavailable,Accommodation and Food Services,14955263,6522,2006,Male,Montana,2293.05
570,570,43206,43206,43206,43206,43206,All Education Categories,Accommodation and Food Services,68893287,25203,2006,Female,Montana,2733.54
571,571,43207,43207,43207,43207,43207,Less Than High School,Accommodation and Food Services,6714667,2356,2006,Female,Montana,2850.03
572,572,43208,43208,43208,43208,43208,High School Graduate,Accommodation and Food Services,19758913,6433,2006,Female,Montana,3071.49
573,573,43209,43209,43209,43209,43209,Some College,Accommodation and Food Services,17020760,5210,2006,Female,Montana,3266.94
574,574,43210,43210,43210,43210,43210,Advanced Degree,Accommodation and Food Services,6296289,1685,2006,Female,Montana,3736.67
575,575,43211,43211,43211,43211,43211,Unavailable,Accommodation and Food Services,19102660,9519,2006,Female,Montana,2006.79
576,576,43236,43236,43236,43236,43236,All Education Categories,00,1922275574,196641,2007,Male,Montana,9775.56
577,577,43237,43237,43237,43237,43237,Less Than High School,00,136231362,18875,2007,Male,Montana,7217.56
578,578,43238,43238,43238,43238,43238,High School Graduate,00,547645899,60945,2007,Male,Montana,8985.9
579,579,43239,43239,43239,43239,43239,Some College,00,559703241,53107,2007,Male,Montana,10539.16
580,580,43240,43240,43240,43240,43240,Advanced Degree,00,560248546,35034,2007,Male,Montana,15991.57
581,581,43241,43241,43241,43241,43241,Unavailable,00,118446526,28680,2007,Male,Montana,4129.93
582,582,43242,43242,43242,43242,43242,All Education Categories,00,1258180059,211190,2007,Female,Montana,5957.57
583,583,43243,43243,43243,43243,43243,Less Than High School,00,59896332,13840,2007,Female,Montana,4327.77
584,584,43244,43244,43244,43244,43244,High School Graduate,00,308759445,58198,2007,Female,Montana,5305.33
585,585,43245,43245,43245,43245,43245,Some College,00,421440470,65773,2007,Female,Montana,6407.5
586,586,43246,43246,43246,43246,43246,Advanced Degree,00,374373178,41148,2007,Female,Montana,9098.21
587,587,43247,43247,43247,43247,43247,Unavailable,00,93710634,32232,2007,Female,Montana,2907.38
588,588,43296,43296,43296,43296,43296,All Education Categories,Manufacturing,168398077,15160,2007,Male,Montana,11108.05
589,589,43297,43297,43297,43297,43297,Less Than High School,Manufacturing,13636807,1558,2007,Male,Montana,8752.76
590,590,43298,43298,43298,43298,43298,High School Graduate,Manufacturing,60909299,5771,2007,Male,Montana,10554.38
591,591,43299,43299,43299,43299,43299,Some College,Manufacturing,52919353,4403,2007,Male,Montana,12018.93
592,592,43300,43300,43300,43300,43300,Advanced Degree,Manufacturing,32558503,1885,2007,Male,Montana,17272.42
593,593,43301,43301,43301,43301,43301,Unavailable,Manufacturing,8374115,1543,2007,Male,Montana,5427.16
594,594,43302,43302,43302,43302,43302,All Education Categories,Manufacturing,34160187,5085,2007,Female,Montana,6717.83
595,595,43303,43303,43303,43303,43303,Less Than High School,Manufacturing,2247941,426,2007,Female,Montana,5276.86
596,596,43304,43304,43304,43304,43304,High School Graduate,Manufacturing,11501418,1817,2007,Female,Montana,6329.89
597,597,43305,43305,43305,43305,43305,Some College,Manufacturing,11554447,1592,2007,Female,Montana,7257.82
598,598,43306,43306,43306,43306,43306,Advanced Degree,Manufacturing,6703101,696,2007,Female,Montana,9630.89
599,599,43307,43307,43307,43307,43307,Unavailable,Manufacturing,2153280,554,2007,Female,Montana,3886.79
600,600,43320,43320,43320,43320,43320,All Education Categories,Retail Trade,197612589,27186,2007,Male,Montana,7268.91
601,601,43321,43321,43321,43321,43321,Less Than High School,Retail Trade,17312717,2752,2007,Male,Montana,6290.96
602,602,43322,43322,43322,43322,43322,High School Graduate,Retail Trade,69008446,8880,2007,Male,Montana,7771.22
603,603,43323,43323,43323,43323,43323,Some College,Retail Trade,59411410,6740,2007,Male,Montana,8814.75
604,604,43324,43324,43324,43324,43324,Advanced Degree,Retail Trade,31270257,2668,2007,Male,Montana,11720.49
605,605,43325,43325,43325,43325,43325,Unavailable,Retail Trade,20609760,6146,2007,Male,Montana,3353.36
606,606,43326,43326,43326,43326,43326,All Education Categories,Retail Trade,126355256,29512,2007,Female,Montana,4281.49
607,607,43327,43327,43327,43327,43327,Less Than High School,Retail Trade,9861693,2443,2007,Female,Montana,4036.71
608,608,43328,43328,43328,43328,43328,High School Graduate,Retail Trade,44182836,9572,2007,Female,Montana,4615.84
609,609,43329,43329,43329,43329,43329,Some College,Retail Trade,38161036,7696,2007,Female,Montana,4958.55
610,610,43330,43330,43330,43330,43330,Advanced Degree,Retail Trade,16744284,2806,2007,Female,Montana,5967.31
611,611,43331,43331,43331,43331,43331,Unavailable,Retail Trade,17405407,6994,2007,Female,Montana,2488.62
612,612,43356,43356,43356,43356,43356,All Education Categories,Finance and Insurance,97284645,4368,2007,Male,Montana,22272.13
613,613,43357,43357,43357,43357,43357,Less Than High School,Finance and Insurance,1839729,181,2007,Male,Montana,10164.25
614,614,43358,43358,43358,43358,43358,High School Graduate,Finance and Insurance,11274494,815,2007,Male,Montana,13833.73
615,615,43359,43359,43359,43359,43359,Some College,Finance and Insurance,22090409,1189,2007,Male,Montana,18578.98
616,616,43360,43360,43360,43360,43360,Advanced Degree,Finance and Insurance,60601773,1938,2007,Male,Montana,31270.26
617,617,43361,43361,43361,43361,43361,Unavailable,Finance and Insurance,1478240,244,2007,Male,Montana,6058.36
618,618,43362,43362,43362,43362,43362,All Education Categories,Finance and Insurance,99264079,11183,2007,Female,Montana,8876.34
619,619,43363,43363,43363,43363,43363,Less Than High School,Finance and Insurance,2465145,382,2007,Female,Montana,6453.26
620,620,43364,43364,43364,43364,43364,High School Graduate,Finance and Insurance,21729655,2900,2007,Female,Montana,7492.98
621,621,43365,43365,43365,43365,43365,Some College,Finance and Insurance,32298468,3757,2007,Female,Montana,8596.88
622,622,43366,43366,43366,43366,43366,Advanced Degree,Finance and Insurance,36931442,2983,2007,Female,Montana,12380.64
623,623,43367,43367,43367,43367,43367,Unavailable,Finance and Insurance,5839369,1160,2007,Female,Montana,5033.94
624,624,43416,43416,43416,43416,43416,All Education Categories,Educational Services,122626424,13665,2007,Male,Montana,8973.76
625,625,43417,43417,43417,43417,43417,Less Than High School,Educational Services,4990751,815,2007,Male,Montana,6123.62
626,626,43418,43418,43418,43418,43418,High School Graduate,Educational Services,23954180,3177,2007,Male,Montana,7539.87
627,627,43419,43419,43419,43419,43419,Some College,Educational Services,31664624,3693,2007,Male,Montana,8574.23
628,628,43420,43420,43420,43420,43420,Advanced Degree,Educational Services,60126726,5264,2007,Male,Montana,11422.25
629,629,43421,43421,43421,43421,43421,Unavailable,Educational Services,1890143,715,2007,Male,Montana,2643.56
630,630,43422,43422,43422,43422,43422,All Education Categories,Educational Services,189689332,28472,2007,Female,Montana,6662.31
631,631,43423,43423,43423,43423,43423,Less Than High School,Educational Services,5023701,1188,2007,Female,Montana,4228.7
632,632,43424,43424,43424,43424,43424,High School Graduate,Educational Services,37048772,6920,2007,Female,Montana,5353.87
633,633,43425,43425,43425,43425,43425,Some College,Educational Services,55170942,8801,2007,Female,Montana,6268.71
634,634,43426,43426,43426,43426,43426,Advanced Degree,Educational Services,88743201,10245,2007,Female,Montana,8662.1
635,635,43427,43427,43427,43427,43427,Unavailable,Educational Services,3702715,1318,2007,Female,Montana,2809.34
636,636,43428,43428,43428,43428,43428,All Education Categories,Health Care and Social Assistance,150620815,11105,2007,Male,Montana,13563.33
637,637,43429,43429,43429,43429,43429,Less Than High School,Health Care and Social Assistance,5666364,864,2007,Male,Montana,6558.29
638,638,43430,43430,43430,43430,43430,High School Graduate,Health Care and Social Assistance,24643910,2838,2007,Male,Montana,8683.55
639,639,43431,43431,43431,43431,43431,Some College,Health Care and Social Assistance,38611147,3206,2007,Male,Montana,12043.4
640,640,43432,43432,43432,43432,43432,Advanced Degree,Health Care and Social Assistance,78071590,3229,2007,Male,Montana,24178.26
641,641,43433,43433,43433,43433,43433,Unavailable,Health Care and Social Assistance,3627804,968,2007,Male,Montana,3747.73
642,642,43434,43434,43434,43434,43434,All Education Categories,Health Care and Social Assistance,309109827,44547,2007,Female,Montana,6938.96
643,643,43435,43435,43435,43435,43435,Less Than High School,Health Care and Social Assistance,12444712,2552,2007,Female,Montana,4876.45
644,644,43436,43436,43436,43436,43436,High School Graduate,Health Care and Social Assistance,66084821,11411,2007,Female,Montana,5791.33
645,645,43437,43437,43437,43437,43437,Some College,Health Care and Social Assistance,117762999,16424,2007,Female,Montana,7170.18
646,646,43438,43438,43438,43438,43438,Advanced Degree,Health Care and Social Assistance,95139762,9305,2007,Female,Montana,10224.58
647,647,43439,43439,43439,43439,43439,Unavailable,Health Care and Social Assistance,17677531,4856,2007,Female,Montana,3640.35
648,648,43452,43452,43452,43452,43452,All Education Categories,Accommodation and Food Services,63338017,17348,2007,Male,Montana,3651.03
649,649,43453,43453,43453,43453,43453,Less Than High School,Accommodation and Food Services,8181176,2115,2007,Male,Montana,3868.17
650,650,43454,43454,43454,43454,43454,High School Graduate,Accommodation and Food Services,18943532,4398,2007,Male,Montana,4307.31
651,651,43455,43455,43455,43455,43455,Some College,Accommodation and Food Services,14272856,3109,2007,Male,Montana,4590.82
652,652,43456,43456,43456,43456,43456,Advanced Degree,Accommodation and Food Services,5974134,1141,2007,Male,Montana,5235.88
653,653,43457,43457,43457,43457,43457,Unavailable,Accommodation and Food Services,15966320,6586,2007,Male,Montana,2424.28
654,654,43458,43458,43458,43458,43458,All Education Categories,Accommodation and Food Services,73769869,25394,2007,Female,Montana,2905.01
655,655,43459,43459,43459,43459,43459,Less Than High School,Accommodation and Food Services,7318353,2442,2007,Female,Montana,2996.87
656,656,43460,43460,43460,43460,43460,High School Graduate,Accommodation and Food Services,21124471,6493,2007,Female,Montana,3253.42
657,657,43461,43461,43461,43461,43461,Some College,Accommodation and Food Services,18296802,5275,2007,Female,Montana,3468.59
658,658,43462,43462,43462,43462,43462,Advanced Degree,Accommodation and Food Services,6936724,1753,2007,Female,Montana,3957.06
659,659,43463,43463,43463,43463,43463,Unavailable,Accommodation and Food Services,20093519,9432,2007,Female,Montana,2130.36
660,660,43488,43488,43488,43488,43488,All Education Categories,00,2013001032,199240,2008,Male,Montana,10103.4
661,661,43489,43489,43489,43489,43489,Less Than High School,00,146767198,19554,2008,Male,Montana,7505.74
662,662,43490,43490,43490,43490,43490,High School Graduate,00,574579646,61749,2008,Male,Montana,9305.08
663,663,43491,43491,43491,43491,43491,Some College,00,586825487,53969,2008,Male,Montana,10873.38
664,664,43492,43492,43492,43492,43492,Advanced Degree,00,584276848,35177,2008,Male,Montana,16609.63
665,665,43493,43493,43493,43493,43493,Unavailable,00,120551854,28791,2008,Male,Montana,4187.14
666,666,43494,43494,43494,43494,43494,All Education Categories,00,1344488750,214856,2008,Female,Montana,6257.63
667,667,43495,43495,43495,43495,43495,Less Than High School,00,65958315,14443,2008,Female,Montana,4566.8
668,668,43496,43496,43496,43496,43496,High School Graduate,00,329104998,59108,2008,Female,Montana,5567.86
669,669,43497,43497,43497,43497,43497,Some College,00,452754588,67180,2008,Female,Montana,6739.43
670,670,43498,43498,43498,43498,43498,Advanced Degree,00,398572818,41759,2008,Female,Montana,9544.6
671,671,43499,43499,43499,43499,43499,Unavailable,00,98098032,32365,2008,Female,Montana,3030.99
672,672,43548,43548,43548,43548,43548,All Education Categories,Manufacturing,169001694,14909,2008,Male,Montana,11335.55
673,673,43549,43549,43549,43549,43549,Less Than High School,Manufacturing,13836471,1566,2008,Male,Montana,8835.55
674,674,43550,43550,43550,43550,43550,High School Graduate,Manufacturing,60663630,5641,2008,Male,Montana,10754.06
675,675,43551,43551,43551,43551,43551,Some College,Manufacturing,53372062,4353,2008,Male,Montana,12260.98
676,676,43552,43552,43552,43552,43552,Advanced Degree,Manufacturing,33003253,1879,2008,Male,Montana,17564.26
677,677,43553,43553,43553,43553,43553,Unavailable,Manufacturing,8126278,1470,2008,Male,Montana,5528.08
678,678,43554,43554,43554,43554,43554,All Education Categories,Manufacturing,36268351,5201,2008,Female,Montana,6973.34
679,679,43555,43555,43555,43555,43555,Less Than High School,Manufacturing,2443758,433,2008,Female,Montana,5643.78
680,680,43556,43556,43556,43556,43556,High School Graduate,Manufacturing,12283110,1849,2008,Female,Montana,6643.11
681,681,43557,43557,43557,43557,43557,Some College,Manufacturing,12430706,1637,2008,Female,Montana,7593.59
682,682,43558,43558,43558,43558,43558,Advanced Degree,Manufacturing,6884391,707,2008,Female,Montana,9737.47
683,683,43559,43559,43559,43559,43559,Unavailable,Manufacturing,2226387,575,2008,Female,Montana,3871.98
684,684,43572,43572,43572,43572,43572,All Education Categories,Retail Trade,206868436,28362,2008,Male,Montana,7293.86
685,685,43573,43573,43573,43573,43573,Less Than High School,Retail Trade,18616773,2909,2008,Male,Montana,6399.72
686,686,43574,43574,43574,43574,43574,High School Graduate,Retail Trade,72304772,9192,2008,Male,Montana,7866.05
687,687,43575,43575,43575,43575,43575,Some College,Retail Trade,62432254,7085,2008,Male,Montana,8811.89
688,688,43576,43576,43576,43576,43576,Advanced Degree,Retail Trade,32129667,2842,2008,Male,Montana,11305.3
689,689,43577,43577,43577,43577,43577,Unavailable,Retail Trade,21384969,6334,2008,Male,Montana,3376.22
690,690,43578,43578,43578,43578,43578,All Education Categories,Retail Trade,132968938,30784,2008,Female,Montana,4319.42
691,691,43579,43579,43579,43579,43579,Less Than High School,Retail Trade,10587636,2585,2008,Female,Montana,4095.8
692,692,43580,43580,43580,43580,43580,High School Graduate,Retail Trade,45592372,9804,2008,Female,Montana,4650.38
693,693,43581,43581,43581,43581,43581,Some College,Retail Trade,40396137,8103,2008,Female,Montana,4985.33
694,694,43582,43582,43582,43582,43582,Advanced Degree,Retail Trade,18111251,3049,2008,Female,Montana,5940.06
695,695,43583,43583,43583,43583,43583,Unavailable,Retail Trade,18281542,7243,2008,Female,Montana,2524.03
696,696,43608,43608,43608,43608,43608,All Education Categories,Finance and Insurance,98710059,4464,2008,Male,Montana,22112.47
697,697,43609,43609,43609,43609,43609,Less Than High School,Finance and Insurance,2124434,196,2008,Male,Montana,10838.95
698,698,43610,43610,43610,43610,43610,High School Graduate,Finance and Insurance,11950311,854,2008,Male,Montana,13993.34
699,699,43611,43611,43611,43611,43611,Some College,Finance and Insurance,22545665,1231,2008,Male,Montana,18314.92
700,700,43612,43612,43612,43612,43612,Advanced Degree,Finance and Insurance,60662876,1949,2008,Male,Montana,31125.13
701,701,43613,43613,43613,43613,43613,Unavailable,Finance and Insurance,1426772,234,2008,Male,Montana,6097.32
702,702,43614,43614,43614,43614,43614,All Education Categories,Finance and Insurance,107413980,11410,2008,Female,Montana,9414.02
703,703,43615,43615,43615,43615,43615,Less Than High School,Finance and Insurance,2750151,419,2008,Female,Montana,6563.61
704,704,43616,43616,43616,43616,43616,High School Graduate,Finance and Insurance,23747346,2988,2008,Female,Montana,7947.57
705,705,43617,43617,43617,43617,43617,Some College,Finance and Insurance,35008190,3840,2008,Female,Montana,9116.72
706,706,43618,43618,43618,43618,43618,Advanced Degree,Finance and Insurance,39804952,3019,2008,Female,Montana,13184.81
707,707,43619,43619,43619,43619,43619,Unavailable,Finance and Insurance,6103341,1145,2008,Female,Montana,5330.43
708,708,43668,43668,43668,43668,43668,All Education Categories,Educational Services,122450185,13165,2008,Male,Montana,9301.19
709,709,43669,43669,43669,43669,43669,Less Than High School,Educational Services,5218584,827,2008,Male,Montana,6310.26
710,710,43670,43670,43670,43670,43670,High School Graduate,Educational Services,24450373,3119,2008,Male,Montana,7839.17
711,711,43671,43671,43671,43671,43671,Some College,Educational Services,31808612,3600,2008,Male,Montana,8835.73
712,712,43672,43672,43672,43672,43672,Advanced Degree,Educational Services,59122890,4970,2008,Male,Montana,11895.95
713,713,43673,43673,43673,43673,43673,Unavailable,Educational Services,1849725,648,2008,Male,Montana,2854.51
714,714,43674,43674,43674,43674,43674,All Education Categories,Educational Services,194604980,28035,2008,Female,Montana,6941.5
715,715,43675,43675,43675,43675,43675,Less Than High School,Educational Services,5526041,1223,2008,Female,Montana,4518.43
716,716,43676,43676,43676,43676,43676,High School Graduate,Educational Services,38474592,6846,2008,Female,Montana,5620.01
717,717,43677,43677,43677,43677,43677,Some College,Educational Services,57433943,8744,2008,Female,Montana,6568.38
718,718,43678,43678,43678,43678,43678,Advanced Degree,Educational Services,89343652,9952,2008,Female,Montana,8977.46
719,719,43679,43679,43679,43679,43679,Unavailable,Educational Services,3826752,1270,2008,Female,Montana,3013.19
720,720,43680,43680,43680,43680,43680,All Education Categories,Health Care and Social Assistance,161298427,11187,2008,Male,Montana,14418.38
721,721,43681,43681,43681,43681,43681,Less Than High School,Health Care and Social Assistance,6353361,890,2008,Male,Montana,7138.61
722,722,43682,43682,43682,43682,43682,High School Graduate,Health Care and Social Assistance,26357511,2851,2008,Male,Montana,9245.01
723,723,43683,43683,43683,43683,43683,Some College,Health Care and Social Assistance,41041910,3235,2008,Male,Montana,12686.83
724,724,43684,43684,43684,43684,43684,Advanced Degree,Health Care and Social Assistance,83897000,3245,2008,Male,Montana,25854.24
725,725,43685,43685,43685,43685,43685,Unavailable,Health Care and Social Assistance,3648646,965,2008,Male,Montana,3780.98
726,726,43686,43686,43686,43686,43686,All Education Categories,Health Care and Social Assistance,337132312,45514,2008,Female,Montana,7407.22
727,727,43687,43687,43687,43687,43687,Less Than High School,Health Care and Social Assistance,14218218,2718,2008,Female,Montana,5231.13
728,728,43688,43688,43688,43688,43688,High School Graduate,Health Care and Social Assistance,72366419,11677,2008,Female,Montana,6197.35
729,729,43689,43689,43689,43689,43689,Some College,Health Care and Social Assistance,127917475,16716,2008,Female,Montana,7652.4
730,730,43690,43690,43690,43690,43690,Advanced Degree,Health Care and Social Assistance,103653851,9551,2008,Female,Montana,10852.67
731,731,43691,43691,43691,43691,43691,Unavailable,Health Care and Social Assistance,18976349,4851,2008,Female,Montana,3911.84
732,732,43704,43704,43704,43704,43704,All Education Categories,Accommodation and Food Services,68152362,17775,2008,Male,Montana,3834.17
733,733,43705,43705,43705,43705,43705,Less Than High School,Accommodation and Food Services,8957175,2182,2008,Male,Montana,4105.03
734,734,43706,43706,43706,43706,43706,High School Graduate,Accommodation and Food Services,20486928,4524,2008,Male,Montana,4528.5
735,735,43707,43707,43707,43707,43707,Some College,Accommodation and Food Services,15261140,3222,2008,Male,Montana,4736.54
736,736,43708,43708,43708,43708,43708,Advanced Degree,Accommodation and Food Services,6298685,1164,2008,Male,Montana,5411.24
737,737,43709,43709,43709,43709,43709,Unavailable,Accommodation and Food Services,17148434,6684,2008,Male,Montana,2565.59
738,738,43710,43710,43710,43710,43710,All Education Categories,Accommodation and Food Services,77433945,25712,2008,Female,Montana,3011.59
739,739,43711,43711,43711,43711,43711,Less Than High School,Accommodation and Food Services,7829952,2498,2008,Female,Montana,3134.49
740,740,43712,43712,43712,43712,43712,High School Graduate,Accommodation and Food Services,22088387,6570,2008,Female,Montana,3362.01
741,741,43713,43713,43713,43713,43713,Some College,Accommodation and Food Services,19384420,5414,2008,Female,Montana,3580.42
742,742,43714,43714,43714,43714,43714,Advanced Degree,Accommodation and Food Services,7377340,1848,2008,Female,Montana,3992.07
743,743,43715,43715,43715,43715,43715,Unavailable,Accommodation and Food Services,20753847,9382,2008,Female,Montana,2212.09
