,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
176,176,9308,9308,9308,High School Graduate,Educational Services,672567737,81572,2011,Female,Florida,8245.08
177,177,9309,9309,9309,Some College,Educational Services,1118159788,117534,2011,Female,Florida,9513.5
178,178,9310,9310,9310,Advanced Degree,Educational Services,1641934327,134872,2011,Female,Florida,12174.02
179,179,9311,9311,9311,Unavailable,Educational Services,85118125,18769,2011,Female,Florida,4535.04
180,180,9396,9396,9396,All Education Categories,Accommodation,673816226,76166,2011,Male,Florida,8846.68
181,181,9397,9397,9397,Less Than High School,Accommodation,118640017,16748,2011,Male,Florida,7083.83
182,182,9398,9398,9398,High School Graduate,Accommodation,165578341,20547,2011,Male,Florida,8058.52
183,183,9399,9399,9399,Some College,Accommodation,184295167,19184,2011,Male,Florida,9606.71
184,184,9400,9400,9400,Advanced Degree,Accommodation,163590971,10965,2011,Male,Florida,14919.38
185,185,9401,9401,9401,Unavailable,Accommodation,41711731,8721,2011,Male,Florida,4782.91
186,186,9402,9402,9402,All Education Categories,Accommodation,524958745,80165,2011,Female,Florida,6548.48
187,187,9403,9403,9403,Less Than High School,Accommodation,91766562,16837,2011,Female,Florida,5450.29
188,188,9404,9404,9404,High School Graduate,Accommodation,127455971,20827,2011,Female,Florida,6119.75
189,189,9405,9405,9405,Some College,Accommodation,148210235,20801,2011,Female,Florida,7125.15
190,190,9406,9406,9406,Advanced Degree,Accommodation,111142327,11366,2011,Female,Florida,9778.49
191,191,9407,9407,9407,Unavailable,Accommodation,46383651,10335,2011,Female,Florida,4488.02
192,192,10500,10500,10500,All Education Categories,Educational Services,1965790969,175700,2012,Male,Florida,11188.34
193,193,10501,10501,10501,Less Than High School,Educational Services,151598359,18619,2012,Male,Florida,8142.13
194,194,10502,10502,10502,High School Graduate,Educational Services,350243379,36912,2012,Male,Florida,9488.6
195,195,10503,10503,10503,Some College,Educational Services,522378675,48749,2012,Male,Florida,10715.68
196,196,10504,10504,10504,Advanced Degree,Educational Services,905904667,62347,2012,Male,Florida,14530.04
197,197,10505,10505,10505,Unavailable,Educational Services,35665888,9072,2012,Male,Florida,3931.43
198,198,10506,10506,10506,All Education Categories,Educational Services,3781256579,405219,2012,Female,Florida,9331.39
199,199,10507,10507,10507,Less Than High School,Educational Services,226984854,33527,2012,Female,Florida,6770.21
200,200,10508,10508,10508,High School Graduate,Educational Services,692864204,86890,2012,Female,Florida,7974.04
201,201,10509,10509,10509,Some College,Educational Services,1137632060,124638,2012,Female,Florida,9127.49
202,202,10510,10510,10510,Advanced Degree,Educational Services,1641363532,141955,2012,Female,Florida,11562.56
203,203,10511,10511,10511,Unavailable,Educational Services,82411928,18210,2012,Female,Florida,4525.64
204,204,10596,10596,10596,All Education Categories,Accommodation,752370562,77905,2012,Male,Florida,9657.54
205,205,10597,10597,10597,Less Than High School,Accommodation,130994174,16932,2012,Male,Florida,7736.49
206,206,10598,10598,10598,High School Graduate,Accommodation,184320030,21026,2012,Male,Florida,8766.29
207,207,10599,10599,10599,Some College,Accommodation,206210919,19664,2012,Male,Florida,10486.72
208,208,10600,10600,10600,Advanced Degree,Accommodation,184764320,11424,2012,Male,Florida,16173.35
209,209,10601,10601,10601,Unavailable,Accommodation,46081120,8859,2012,Male,Florida,5201.62
210,210,10602,10602,10602,All Education Categories,Accommodation,582227097,81866,2012,Female,Florida,7111.95
211,211,10603,10603,10603,Less Than High School,Accommodation,101101496,16954,2012,Female,Florida,5963.28
212,212,10604,10604,10604,High School Graduate,Accommodation,141592972,21113,2012,Female,Florida,6706.44
213,213,10605,10605,10605,Some College,Accommodation,163788161,21336,2012,Female,Florida,7676.61
214,214,10606,10606,10606,Advanced Degree,Accommodation,123227568,11820,2012,Female,Florida,10425.34
215,215,10607,10607,10607,Unavailable,Accommodation,52516899,10642,2012,Female,Florida,4934.87
